,c_1,c_2,c_3,c_4,c_5,c_6,c_7
Missouri-Putnam,-0.2289532721042633,-0.2264547049999237,0.2953015863895416,-0.034547358751297,0.08147449791431427,0.019802987575531006,0.19302642345428467
Missouri-Ralls,-0.2741791009902954,0.08983194828033447,0.09009961038827896,-0.11799287796020508,0.023180942982435226,-0.04111438989639282,-0.02164655178785324
Missouri-Randolph,-0.09468275308609009,0.17309558391571045,0.10385111719369888,-0.09355032444000244,-0.13081149756908417,-0.04847121238708496,0.06031940132379532
Missouri-Ray,-0.1795843243598938,0.23467397689819336,0.06316103041172028,-0.1446448564529419,0.040485769510269165,0.14074522256851196,-0.055201344192028046
Missouri-Reynolds,-0.031156420707702637,0.021333038806915283,0.38189879059791565,-0.07420423626899719,0.04262436553835869,0.04582095146179199,-0.26071298122406006
Missouri-Ripley,-0.018761873245239258,0.07149314880371094,0.3186361491680145,-0.09289345145225525,-0.09156300872564316,0.08870899677276611,-0.1039544939994812
Missouri-St. Charles,-0.4013732671737671,0.19355058670043945,-0.40638265013694763,-0.026194751262664795,-0.0940941646695137,0.005029737949371338,0.07977914065122604
Missouri-St. Clair,-0.0272638201713562,0.06671136617660522,0.25406399369239807,-0.08617791533470154,-0.1524243950843811,0.123931884765625,0.06440349668264389
Missouri-Ste. Genevieve,-0.2378021776676178,0.16739994287490845,0.15647897124290466,-0.19938185811042786,0.1668868213891983,-0.027150630950927734,-0.14814111590385437
Missouri-St. Francois,-0.05829539895057678,0.1696116328239441,0.1511746644973755,-0.06090983748435974,-0.13700053095817566,0.03310948610305786,-0.15141458809375763
Missouri-St. Louis,-0.14775925874710083,0.24848008155822754,-0.4591631591320038,0.17739970982074738,-0.09225557744503021,-0.06929424405097961,0.12262047082185745
Missouri-Saline,-0.038739919662475586,-0.03578805923461914,0.119349904358387,-0.04076719284057617,-0.0629904642701149,-0.1430474817752838,-0.032378241419792175
Missouri-Schuyler,-0.1249433159828186,-0.04696297645568848,0.2650560736656189,-0.06591933965682983,0.035675764083862305,0.1786191463470459,0.10456877201795578
Missouri-Scotland,-0.2655237317085266,-0.227759450674057,0.25225624442100525,-0.021967977285385132,0.09188749641180038,0.055176615715026855,0.07347729057073593
Missouri-Scott,-0.04599887132644653,0.15672177076339722,0.1416911482810974,-0.04222777485847473,-0.055592987686395645,-0.15222793817520142,-0.06169307976961136
Missouri-Shannon,-0.05652463436126709,-0.08770173788070679,0.4475558400154114,-0.07531237602233887,0.11858072131872177,0.04039311408996582,0.03675716370344162
Missouri-Shelby,-0.17402449250221252,-0.025232911109924316,0.2503615617752075,-0.09488719701766968,0.003026978112757206,-0.01853048801422119,0.10363169759511948
Missouri-Stoddard,-0.1970987319946289,0.11320286989212036,0.14861124753952026,-0.12144133448600769,-0.040148138999938965,-0.024879276752471924,0.025368057191371918
Missouri-Stone,-0.1469513475894928,0.08962500095367432,0.12035923451185226,-0.12940752506256104,-0.019852515310049057,0.1853991150856018,-0.046577803790569305
Missouri-Sullivan,-0.06215780973434448,-0.08914202451705933,0.15933141112327576,-0.1856357753276825,0.16051757335662842,-0.21874961256980896,-0.08830767124891281
Missouri-Taney,-0.04835420846939087,0.13372331857681274,0.06621453911066055,-0.1308012306690216,-0.24850480258464813,-0.014963626861572266,-0.13510331511497498
Missouri-Texas,-0.0071065425872802734,0.07112771272659302,0.25543996691703796,-0.07904413342475891,-0.07787793129682541,0.12705469131469727,-0.09315413236618042
Missouri-Vernon,-0.1407991647720337,0.008778631687164307,0.1658228039741516,-0.07260429859161377,-0.13664038479328156,-0.06453970074653625,-0.00030081719160079956
Missouri-Warren,-0.19596534967422485,0.21842682361602783,0.03786766529083252,-0.17355665564537048,0.12741941213607788,0.13309812545776367,-0.0628615990281105
Missouri-Washington,0.009433925151824951,0.22582173347473145,0.32258254289627075,-0.15939626097679138,0.08117229491472244,0.28620725870132446,-0.17127656936645508
Missouri-Wayne,-0.04470527172088623,0.03642475605010986,0.31702691316604614,-0.10677209496498108,-0.02078436315059662,0.11953294277191162,-0.06573916971683502
Missouri-Webster,-0.14304158091545105,0.17141884565353394,0.1539173722267151,-0.15698596835136414,0.043107546865940094,0.10078346729278564,-0.050007082521915436
Missouri-Worth,-0.2689332365989685,-0.22925004363059998,0.19397324323654175,0.02048507332801819,0.12786656618118286,0.14619797468185425,0.06793629378080368
Missouri-Wright,-0.03551042079925537,-0.0012320876121520996,0.3589248061180115,-0.10117071866989136,0.021171988919377327,0.1335432529449463,-0.07459361851215363
Missouri-St. Louis city,0.4227210283279419,0.33398884534835815,-0.1727021336555481,0.37753576040267944,-0.10626956075429916,-0.10230469703674316,0.0647193118929863
Montana-Beaverhead,-0.24554753303527832,-0.3820205330848694,0.11491303890943527,0.09966295957565308,-0.07682915031909943,-0.07743367552757263,-0.024913638830184937
Montana-Big Horn,0.5924700498580933,-0.5385558605194092,0.15555855631828308,0.400973379611969,-0.2770526707172394,0.1873338222503662,-0.32397812604904175
Montana-Blaine,0.36536234617233276,-0.6263299584388733,0.26286986470222473,0.35863834619522095,-0.1715066283941269,0.0995987057685852,-0.1328345537185669
Montana-Broadwater,-0.3224089741706848,-0.2656436562538147,0.0944257602095604,0.03594684600830078,0.1738947331905365,0.1123431921005249,0.07605957239866257
Montana-Carbon,-0.3032718300819397,-0.17144694924354553,0.03366519510746002,-0.007191896438598633,0.11656749248504639,0.1580473780632019,-0.0636649876832962
Montana-Carter,-0.47279590368270874,-0.9264237880706787,0.22848135232925415,0.2908494770526886,0.15916326642036438,0.024504780769348145,0.3906848728656769
Montana-Cascade,-0.1450788974761963,-0.05264019966125488,0.011744357645511627,-0.004093736410140991,-0.19266706705093384,-0.11755162477493286,-0.07026027888059616
Montana-Chouteau,0.007906496524810791,-0.46155881881713867,0.16476371884346008,0.21876321732997894,-0.22212477028369904,0.046106815338134766,0.07482299953699112
Montana-Custer,-0.29364216327667236,-0.1785067915916443,0.01161283254623413,0.01837754249572754,-0.13974426686763763,-0.14714935421943665,0.018611617386341095
Montana-Daniels,-0.45292896032333374,-0.5345810651779175,-0.0040918998420238495,0.2040925770998001,-0.14119550585746765,-0.10524481534957886,0.3103850185871124
Montana-Dawson,-0.26706308126449585,-0.2091366946697235,0.12482615560293198,0.01918080449104309,0.09602801501750946,-0.07488003373146057,-0.03386278450489044
Montana-Deer Lodge,-0.0424673855304718,-0.3817750811576843,0.29696178436279297,0.18436318635940552,-0.14224015176296234,0.12420600652694702,-0.20239540934562683
Montana-Fallon,-0.41947901248931885,-0.42153263092041016,0.13948994874954224,0.09694325923919678,0.15420641005039215,-0.1484626829624176,0.10360690206289291
Montana-Fergus,-0.3200703263282776,-0.31443309783935547,0.08933747559785843,0.09912747144699097,-0.11276121437549591,-0.15650564432144165,0.06914567202329636
Montana-Flathead,-0.2544208765029907,0.0007367134094238281,-0.029968302696943283,-0.04840531945228577,-0.1498534083366394,-0.03744298219680786,0.06697303801774979
Montana-Gallatin,-0.3085634708404541,-0.15922418236732483,-0.09965744614601135,0.06133440136909485,-0.14832815527915955,-0.03908690810203552,-0.009319551289081573
Montana-Garfield,-0.4431571960449219,-0.9275553822517395,0.2453884482383728,0.29610827565193176,0.06345950067043304,0.03425157070159912,0.547572135925293
Montana-Glacier,0.5334901809692383,-0.541650652885437,0.2184479832649231,0.3799726665019989,-0.31889283657073975,-0.008134305477142334,-0.21412910521030426
Montana-Golden Valley,-0.018421918153762817,-0.32706043124198914,0.3951156437397003,0.05072471499443054,0.08659740537405014,0.17356950044631958,0.1791217029094696
Montana-Granite,-0.1645640730857849,-0.31322649121284485,0.2056574821472168,0.10716165602207184,0.038015395402908325,0.2317073941230774,0.02748667448759079
Montana-Hill,0.004916131496429443,-0.2027374804019928,0.08422524482011795,0.09476137161254883,-0.21057909727096558,-0.19313284754753113,-0.04619702696800232
Montana-Jefferson,-0.3073824644088745,-0.2980862855911255,-0.037367433309555054,0.15045885741710663,-0.048634059727191925,0.12329971790313721,-0.04459289461374283
Montana-Judith Basin,-0.31914472579956055,-0.6613937616348267,0.21311572194099426,0.22763706743717194,0.06905592978000641,0.11894530057907104,0.1692943572998047
Montana-Lake,0.11786001920700073,-0.27620232105255127,0.13135674595832825,0.1249607652425766,-0.14728450775146484,0.05036497116088867,-0.05549249053001404
Montana-Lewis and Clark,-0.24649673700332642,-0.24544647336006165,-0.08723895996809006,0.16717299818992615,-0.23538467288017273,0.03261595964431763,-0.03581586480140686
Montana-Liberty,-0.33495962619781494,-0.7266557812690735,0.22460654377937317,0.22790764272212982,0.0022780420258641243,-0.05813723802566528,0.2452060878276825
Montana-Lincoln,-0.07518643140792847,-0.14177680015563965,0.22109487652778625,0.01716551184654236,-0.17026524245738983,0.056904137134552,-0.040874749422073364
Montana-McCone,-0.4445876479148865,-0.7005388140678406,0.05149371176958084,0.24484756588935852,0.013425275683403015,0.04992985725402832,0.462525874376297
Montana-Madison,-0.29843729734420776,-0.4697014093399048,0.17011591792106628,0.10691229999065399,0.1477268785238266,0.10771512985229492,0.008903898298740387
Montana-Meagher,-0.314212441444397,-0.4255921244621277,0.18524450063705444,0.09606346487998962,-0.10084904730319977,-0.07330513000488281,0.20663589239120483
Montana-Mineral,-0.09271678328514099,0.09202015399932861,0.20098650455474854,-0.09002214670181274,-0.1278427690267563,0.05893069505691528,-0.07296131551265717
Montana-Missoula,-0.2091713547706604,-0.08392852544784546,-0.0692276880145073,0.04620203375816345,-0.23659054934978485,-0.03908878564834595,-0.0618610680103302
Montana-Musselshell,-0.2042822241783142,-0.21596750617027283,0.22935223579406738,-0.060528576374053955,0.22560597956180573,0.2906777858734131,0.16786736249923706
Montana-Park,-0.3167080283164978,-0.19118866324424744,0.002312522381544113,0.013603836297988892,0.03574015200138092,0.10749995708465576,0.017756052315235138
Montana-Petroleum,-0.4414317011833191,-0.6986294388771057,0.11679831892251968,0.22089186310768127,0.17240430414676666,0.13843482732772827,0.18602880835533142
Montana-Phillips,-0.15017041563987732,-0.4252151846885681,0.15528720617294312,0.1382787972688675,-0.06617270410060883,0.0764169692993164,0.08714015036821365
Montana-Pondera,-0.08384352922439575,-0.36926138401031494,0.18317914009094238,0.11957761645317078,-0.038763102144002914,-0.029945671558380127,0.01684235781431198
Montana-Powder River,-0.4021044969558716,-0.7706073522567749,0.1454574167728424,0.2618839740753174,0.10042107850313187,0.0650518536567688,0.2513856589794159
Montana-Powell,-0.12376677989959717,-0.40484458208084106,0.22362187504768372,0.16745801270008087,-0.13763684034347534,0.07018530368804932,-0.008145853877067566
Montana-Prairie,-0.21643131971359253,-0.8115540146827698,0.40267443656921387,0.24326904118061066,0.09184743463993073,0.11111736297607422,0.19327005743980408
Montana-Ravalli,-0.13320377469062805,-0.09999209642410278,0.14969879388809204,-0.03804555535316467,-0.026724081486463547,0.13441228866577148,0.014180056750774384
Montana-Richland,-0.35373592376708984,-0.089699387550354,-0.025946354493498802,-0.09958747029304504,0.15709814429283142,-0.17029476165771484,0.0804404690861702
Montana-Roosevelt,0.4627787470817566,-0.5782731771469116,0.2871701419353485,0.3831537365913391,-0.2607613503932953,-0.019679546356201172,-0.3777281939983368
Montana-Rosebud,0.13105520606040955,-0.40863314270973206,0.11845313757658005,0.2033916860818863,-0.060222845524549484,-0.07799744606018066,-0.18909668922424316
Montana-Sanders,-0.014312535524368286,-0.2915235161781311,0.3718033730983734,0.003000706434249878,-0.06752479076385498,0.1315692663192749,0.1924835443496704
Montana-Sheridan,-0.33782243728637695,-0.4397752583026886,0.059417396783828735,0.12576639652252197,-0.021915100514888763,-0.08929294347763062,0.08129280060529709
Montana-Silver Bow,-0.11495918035507202,-0.03228217363357544,0.09731978923082352,-0.019393980503082275,-0.25259673595428467,-0.11150050163269043,-0.017302513122558594
Montana-Stillwater,-0.38028013706207275,-0.1575566828250885,0.0031195543706417084,-0.05294409394264221,0.23841975629329681,0.053204238414764404,-0.11123088002204895
Montana-Sweet Grass,-0.3233218193054199,-0.40165993571281433,0.174273282289505,0.03673630952835083,0.22535914182662964,0.009972155094146729,0.0802089050412178
Montana-Teton,-0.2800666093826294,-0.32798394560813904,0.10675310343503952,0.08614733815193176,-0.02877078205347061,0.05840897560119629,0.0660543367266655
Montana-Toole,-0.121745765209198,-0.2812578082084656,0.2068372368812561,0.06282466650009155,-0.1353430449962616,-0.13104724884033203,-0.01032179594039917
Montana-Treasure,-0.17906847596168518,-0.41890448331832886,0.24155685305595398,-0.039522260427474976,0.20059561729431152,0.016970336437225342,0.27516451478004456
Montana-Valley,-0.22320371866226196,-0.3603757619857788,0.07632797211408615,0.14048324525356293,-0.04970796778798103,0.01436525583267212,0.05611304193735123
Montana-Wheatland,-0.24094894528388977,-0.7994452714920044,0.40604743361473083,0.15814092755317688,-0.0008502686396241188,-0.07377806305885315,0.48570939898490906
Montana-Wibaux,-0.2605368494987488,-0.5130013227462769,0.3274845778942108,0.17314013838768005,0.09994403272867203,0.07884198427200317,0.05379442125558853
Montana-Yellowstone,-0.2679455876350403,0.04279667139053345,-0.1319495439529419,-0.07726514339447021,-0.09562734514474869,-0.10495910048484802,-0.03564026206731796
Nebraska-Adams,-0.23729702830314636,-0.04970818758010864,-0.031382642686367035,-0.054172396659851074,-0.09448722004890442,-0.186269611120224,0.008657567203044891
Nebraska-Antelope,-0.3521472215652466,-0.28407296538352966,0.08384238928556442,0.015187710523605347,0.008677998557686806,-0.07243245840072632,0.1869349181652069
Nebraska-Arthur,-0.4958237409591675,-0.8269076943397522,0.25703075528144836,0.25027287006378174,0.3448770046234131,0.1045106053352356,0.1837361752986908
Nebraska-Banner,-0.3563690185546875,-0.5075675249099731,0.02140834927558899,0.17496129870414734,0.15436919033527374,0.22333383560180664,0.28531256318092346
Nebraska-Blaine,-0.3294098973274231,-0.6022815108299255,0.3218629062175751,0.1158103346824646,0.32347267866134644,0.17447572946548462,0.11270692199468613
Nebraska-Boone,-0.41016751527786255,-0.23865506052970886,0.05819873511791229,-0.0034788846969604492,0.018593143671751022,-0.09537291526794434,0.13766881823539734
Nebraska-Box Butte,-0.145707905292511,-0.1299860179424286,0.1017313078045845,-0.0991922914981842,-0.014864279888570309,-0.28680089116096497,0.15670424699783325
Nebraska-Boyd,-0.4157789945602417,-0.5399391651153564,0.19033285975456238,0.12592047452926636,0.07741554081439972,-0.02435845136642456,0.26973095536231995
Nebraska-Brown,-0.29511386156082153,-0.455996036529541,0.21531462669372559,0.13873597979545593,-0.11762693524360657,-0.12487655878067017,0.24709805846214294
Nebraska-Buffalo,-0.2511957883834839,-0.0110243558883667,-0.08976612985134125,-0.06761106848716736,-0.14112605154514313,-0.21954333782196045,-0.021394848823547363
Nebraska-Burt,-0.3250735402107239,-0.06494331359863281,0.008882619440555573,-0.052520036697387695,0.016209715977311134,-0.004136085510253906,0.060502611100673676
Nebraska-Butler,-0.38122421503067017,-0.10006946325302124,0.07453349977731705,-0.07234734296798706,0.17251726984977722,-0.09020963311195374,0.009090758860111237
Nebraska-Cass,-0.38022059202194214,0.0401231050491333,-0.1591184139251709,-0.03787568211555481,0.02327563986182213,0.08416855335235596,-0.0420200452208519
